family,src,target,w,h,half,slope,t,n,p,sign
上游股价,鉱業,ガラス・土石製品,6,3,H1,-0.05685,-1.43824,119,0.15037,1
上游股价,鉱業,ガラス・土石製品,6,3,H2,0.02217,0.35456,117,0.72292,1
上游股价,鉱業,ガラス・土石製品,6,6,H1,-0.1945,-3.20209,119,0.00136,1
上游股价,鉱業,ガラス・土石製品,6,6,H2,0.02383,0.31931,114,0.74949,1
上游股价,石油・石炭製品,ガラス・土石製品,1,1,H1,0.04083,0.90602,119,0.36493,1
上游股价,石油・石炭製品,ガラス・土石製品,1,1,H2,0.03777,0.77862,119,0.43621,1
上游股价,石油・石炭製品,ガラス・土石製品,1,3,H1,0.11166,1.68464,119,0.09206,1
上游股价,石油・石炭製品,ガラス・土石製品,1,3,H2,0.01239,0.14777,117,0.88253,1
上游股价,石油・石炭製品,ガラス・土石製品,1,6,H1,-0.07216,-0.66119,119,0.50849,1
上游股价,石油・石炭製品,ガラス・土石製品,1,6,H2,-0.04295,-0.40091,114,0.68849,1
上游股价,石油・石炭製品,ガラス・土石製品,3,1,H1,0.03768,1.91402,119,0.05562,1
上游股价,石油・石炭製品,ガラス・土石製品,3,1,H2,0.00107,0.05265,119,0.95801,1
上游股价,石油・石炭製品,ガラス・土石製品,3,3,H1,0.02877,0.62523,119,0.53182,1
上游股价,石油・石炭製品,ガラス・土石製品,3,3,H2,-0.03693,-0.67823,117,0.49763,1
上游股价,石油・石炭製品,ガラス・土石製品,3,6,H1,-0.07806,-1.14253,119,0.25324,1
上游股价,石油・石炭製品,ガラス・土石製品,3,6,H2,-0.02934,-0.47396,114,0.63553,1
上游股价,石油・石炭製品,ガラス・土石製品,6,1,H1,0.00647,0.3658,119,0.71452,1
上游股价,石油・石炭製品,ガラス・土石製品,6,1,H2,0.00165,0.09656,119,0.92308,1
上游股价,石油・石炭製品,ガラス・土石製品,6,3,H1,-0.01986,-0.4177,119,0.67617,1
上游股价,石油・石炭製品,ガラス・土石製品,6,3,H2,-0.00705,-0.19705,117,0.84378,1
上游股价,石油・石炭製品,ガラス・土石製品,6,6,H1,-0.06183,-0.8446,119,0.39833,1
上游股价,石油・石炭製品,ガラス・土石製品,6,6,H2,0.00035,0.00828,114,0.99339,1
上游股价,パルプ・紙,ガラス・土石製品,1,1,H1,-0.00954,-0.2386,119,0.81142,1
上游股价,パルプ・紙,ガラス・土石製品,1,1,H2,-0.01665,-0.30769,119,0.75832,1
上游股价,パルプ・紙,ガラス・土石製品,1,3,H1,0.00071,0.00941,119,0.99249,1
上游股价,パルプ・紙,ガラス・土石製品,1,3,H2,-0.01136,-0.13003,117,0.89654,1
上游股价,パルプ・紙,ガラス・土石製品,1,6,H1,-0.06019,-0.67975,119,0.49666,1
上游股价,パルプ・紙,ガラス・土石製品,1,6,H2,0.0101,0.10232,114,0.91851,1
上游股价,パルプ・紙,ガラス・土石製品,3,1,H1,0.0067,0.28979,119,0.77198,1
上游股价,パルプ・紙,ガラス・土石製品,3,1,H2,-0.0185,-0.58155,119,0.56087,1
上游股价,パルプ・紙,ガラス・土石製品,3,3,H1,-0.01968,-0.28171,119,0.77817,1
上游股价,パルプ・紙,ガラス・土石製品,3,3,H2,-0.03586,-0.48508,117,0.62762,1
上游股价,パルプ・紙,ガラス・土石製品,3,6,H1,-0.02863,-0.29776,119,0.76588,1
上游股价,パルプ・紙,ガラス・土石製品,3,6,H2,-0.03158,-0.28333,114,0.77692,1
上游股价,パルプ・紙,ガラス・土石製品,6,1,H1,-0.00648,-0.39825,119,0.69045,1
上游股价,パルプ・紙,ガラス・土石製品,6,1,H2,0.01108,0.478,119,0.63265,1
上游股价,パルプ・紙,ガラス・土石製品,6,3,H1,-0.01715,-0.40315,119,0.68684,1
上游股价,パルプ・紙,ガラス・土石製品,6,3,H2,0.02379,0.35085,117,0.7257,1
上游股价,パルプ・紙,ガラス・土石製品,6,6,H1,-0.01601,-0.22463,119,0.82227,1
上游股价,パルプ・紙,ガラス・土石製品,6,6,H2,0.03184,0.24245,114,0.80843,1
上游股价,化学,ゴム製品,1,1,H1,0.03979,0.11754,119,0.90643,1
上游股价,化学,ゴム製品,1,1,H2,0.15932,0.64714,119,0.51754,1
上游股价,化学,ゴム製品,1,3,H1,0.02371,0.04094,119,0.96735,1
上游股价,化学,ゴム製品,1,3,H2,-0.3716,-0.86057,117,0.38948,1
上游股价,化学,ゴム製品,1,6,H1,-0.7516,-1.27008,119,0.20406,1
上游股价,化学,ゴム製品,1,6,H2,-0.08476,-0.15646,114,0.87567,1
上游股价,化学,ゴム製品,3,1,H1,-0.04954,-0.26336,119,0.79227,1
上游股价,化学,ゴム製品,3,1,H2,-0.03119,-0.18356,119,0.85435,1
上游股价,化学,ゴム製品,3,3,H1,-0.34567,-0.90532,119,0.36529,1
上游股价,化学,ゴム製品,3,3,H2,-0.23464,-0.76553,117,0.44395,1
上游股价,化学,ゴム製品,3,6,H1,-0.97616,-1.80508,119,0.07106,1
上游股价,化学,ゴム製品,3,6,H2,-0.12136,-0.27653,114,0.78214,1
上游股价,化学,ゴム製品,6,1,H1,-0.14997,-1.41491,119,0.1571,1
上游股价,化学,ゴム製品,6,1,H2,0.0775,0.99852,119,0.31803,1
上游股价,化学,ゴム製品,6,3,H1,-0.45006,-1.78452,119,0.07434,1
上游股价,化学,ゴム製品,6,3,H2,-0.02792,-0.15078,117,0.88015,1
上游股价,化学,ゴム製品,6,6,H1,-0.72119,-1.90631,119,0.05661,1
上游股价,化学,ゴム製品,6,6,H2,-0.30703,-0.72713,114,0.46715,1
上游股价,医薬品,ゴム製品,1,1,H1,0.05157,0.37619,119,0.70678,1
上游股价,医薬品,ゴム製品,1,1,H2,0.00302,0.03053,119,0.97564,1
上游股价,医薬品,ゴム製品,1,3,H1,-0.14173,-0.54622,119,0.58492,1
上游股价,医薬品,ゴム製品,1,3,H2,-0.20892,-1.61393,117,0.10654,1
上游股价,医薬品,ゴム製品,1,6,H1,-0.43485,-1.76888,119,0.07691,1
上游股价,医薬品,ゴム製品,1,6,H2,-0.35178,-2.29192,114,0.02191,1
上游股价,医薬品,ゴム製品,3,1,H1,-0.04457,-0.48652,119,0.6266,1
上游股价,医薬品,ゴム製品,3,1,H2,-0.08331,-1.65613,119,0.0977,1
上游股价,医薬品,ゴム製品,3,3,H1,-0.30036,-2.1321,119,0.033,1
上游股价,医薬品,ゴム製品,3,3,H2,-0.2309,-2.32802,117,0.01991,1
上游股价,医薬品,ゴム製品,3,6,H1,-0.29518,-1.49713,119,0.13436,1
上游股价,医薬品,ゴム製品,3,6,H2,-0.40166,-2.14027,114,0.03233,1
上游股价,医薬品,ゴム製品,6,1,H1,-0.07197,-1.37716,119,0.16846,1
上游股价,医薬品,ゴム製品,6,1,H2,-0.05942,-1.95801,119,0.05023,1
上游股价,医薬品,ゴム製品,6,3,H1,-0.15414,-1.50263,119,0.13294,1
上游股价,医薬品,ゴム製品,6,3,H2,-0.1896,-2.05176,117,0.04019,1
上游股价,医薬品,ゴム製品,6,6,H1,-0.07008,-0.41804,119,0.67592,1
上游股价,医薬品,ゴム製品,6,6,H2,-0.31271,-1.92302,114,0.05448,1
上游股价,サービス業,ゴム製品,1,1,H1,0.06795,0.30458,119,0.76069,1
上游股价,サービス業,ゴム製品,1,1,H2,-0.04496,-0.32907,119,0.7421,1
上游股价,サービス業,ゴム製品,1,3,H1,-0.5268,-1.6118,119,0.107,1
上游股价,サービス業,ゴム製品,1,3,H2,-0.08619,-0.37476,117,0.70784,1
上游股价,サービス業,ゴム製品,1,6,H1,-0.67326,-2.15372,119,0.03126,1
上游股价,サービス業,ゴム製品,1,6,H2,-0.07786,-0.23713,114,0.81255,1
上游股价,サービス業,ゴム製品,3,1,H1,-0.15834,-1.55577,119,0.11976,1
上游股价,サービス業,ゴム製品,3,1,H2,-0.05636,-0.82251,119,0.41078,1
上游股价,サービス業,ゴム製品,3,3,H1,-0.5664,-2.74573,119,0.00604,1
上游股价,サービス業,ゴム製品,3,3,H2,-0.06313,-0.38333,117,0.70147,1
上游股价,サービス業,ゴム製品,3,6,H1,-0.31431,-1.13872,119,0.25482,1
上游股价,サービス業,ゴム製品,3,6,H2,0.00443,0.01599,114,0.98724,1
上游股价,サービス業,ゴム製品,6,1,H1,-0.105,-1.87227,119,0.06117,1
上游股价,サービス業,ゴム製品,6,1,H2,-0.03018,-0.72914,119,0.46592,1
上游股价,サービス業,ゴム製品,6,3,H1,-0.146,-0.92642,119,0.35423,1
上游股价,サービス業,ゴム製品,6,3,H2,-0.01286,-0.11519,117,0.9083,1
上游股价,サービス業,ゴム製品,6,6,H1,0.10757,0.433,119,0.66501,1
上游股价,サービス業,ゴム製品,6,6,H2,0.00802,0.04062,114,0.9676,1
上游股价,卸売業,ゴム製品,1,1,H1,0.1201,0.42089,119,0.67383,1
上游股价,卸売業,ゴム製品,1,1,H2,0.04243,0.14814,119,0.88223,1
上游股价,卸売業,ゴム製品,1,3,H1,-0.14868,-0.29209,119,0.77022,1
上游股价,卸売業,ゴム製品,1,3,H2,-0.12186,-0.27418,117,0.78395,1
上游股价,卸売業,ゴム製品,1,6,H1,-0.14625,-0.2626,119,0.79286,1
上游股价,卸売業,ゴム製品,1,6,H2,0.74103,1.0029,114,0.31591,1
上游股价,卸売業,ゴム製品,3,1,H1,-0.07455,-0.54408,119,0.58639,1
上游股价,卸売業,ゴム製品,3,1,H2,-0.11982,-0.63797,119,0.5235,1
上游股价,卸売業,ゴム製品,3,3,H1,-0.23771,-0.68906,119,0.49078,1
上游股价,卸売業,ゴム製品,3,3,H2,-0.15968,-0.33664,117,0.73639,1
上游股价,卸売業,ゴム製品,3,6,H1,-0.02657,-0.0748,119,0.94037,1
上游股价,卸売業,ゴム製品,3,6,H2,0.32681,0.43183,114,0.66586,1
上游股价,卸売業,ゴム製品,6,1,H1,-0.02994,-0.32197,119,0.74748,1
上游股价,卸売業,ゴム製品,6,1,H2,0.05163,0.41103,119,0.68105,1
上游股价,卸売業,ゴム製品,6,3,H1,-0.01819,-0.0949,119,0.92439,1
上游股价,卸売業,ゴム製品,6,3,H2,0.08749,0.26313,117,0.79245,1
上游股价,卸売業,ゴム製品,6,6,H1,0.27751,1.35046,119,0.17687,1
上游股价,卸売業,ゴム製品,6,6,H2,0.34924,0.62453,114,0.53228,1
上游股价,小売業,ゴム製品,1,1,H1,0.27521,1.84408,119,0.06517,1
上游股价,小売業,ゴム製品,1,1,H2,0.16473,1.14622,119,0.2517,1
上游股价,小売業,ゴム製品,1,3,H1,-0.22569,-0.71857,119,0.47241,1
上游股价,小売業,ゴム製品,1,3,H2,-0.06964,-0.292,117,0.77029,1
上游股价,小売業,ゴム製品,1,6,H1,-0.64857,-1.89484,119,0.05811,1
上游股价,小売業,ゴム製品,1,6,H2,0.13842,0.36218,114,0.71722,1
上游股价,小売業,ゴム製品,3,1,H1,-0.09081,-0.76084,119,0.44675,1
上游股价,小売業,ゴム製品,3,1,H2,-0.10923,-1.02788,119,0.30401,1
上游股价,小売業,ゴム製品,3,3,H1,-0.48301,-2.88373,119,0.00393,1
上游股价,小売業,ゴム製品,3,3,H2,-0.07263,-0.2893,117,0.77235,1
上游股价,小売業,ゴム製品,3,6,H1,-0.44668,-1.98484,119,0.04716,1
上游股价,小売業,ゴム製品,3,6,H2,0.04479,0.10685,114,0.91491,1
上游股价,小売業,ゴム製品,6,1,H1,-0.08264,-1.47512,119,0.14018,1
上游股价,小売業,ゴム製品,6,1,H2,-0.0106,-0.13738,119,0.89073,1
上游股价,小売業,ゴム製品,6,3,H1,-0.18738,-1.62947,119,0.10321,1
上游股价,小売業,ゴム製品,6,3,H2,-0.0047,-0.02213,117,0.98235,1
上游股价,小売業,ゴム製品,6,6,H1,-0.05224,-0.27277,119,0.78503,1
上游股价,小売業,ゴム製品,6,6,H2,0.1886,0.62386,114,0.53272,1
上游股价,電気・ガス業,ゴム製品,1,1,H1,0.1231,1.5778,119,0.11461,1
上游股价,電気・ガス業,ゴム製品,1,1,H2,0.00026,0.00289,119,0.9977,1
上游股价,電気・ガス業,ゴム製品,1,3,H1,-0.0162,-0.10247,119,0.91839,1
上游股价,電気・ガス業,ゴム製品,1,3,H2,-0.02939,-0.17546,117,0.86072,1
上游股价,電気・ガス業,ゴム製品,1,6,H1,-0.1333,-0.76277,119,0.4456,1
上游股价,電気・ガス業,ゴム製品,1,6,H2,0.06161,0.24792,114,0.80419,1
上游股价,電気・ガス業,ゴム製品,3,1,H1,-0.0294,-0.49821,119,0.61834,1
上游股价,電気・ガス業,ゴム製品,3,1,H2,-0.01337,-0.28347,119,0.77682,1
上游股价,電気・ガス業,ゴム製品,3,3,H1,-0.13948,-1.62547,119,0.10406,1
上游股价,電気・ガス業,ゴム製品,3,3,H2,0.01568,0.12704,117,0.89891,1
上游股价,電気・ガス業,ゴム製品,3,6,H1,-0.15435,-1.17528,119,0.23988,1
上游股价,電気・ガス業,ゴム製品,3,6,H2,-0.06101,-0.32893,114,0.74221,1
上游股价,電気・ガス業,ゴム製品,6,1,H1,-0.01988,-0.6744,119,0.50006,1
上游股价,電気・ガス業,ゴム製品,6,1,H2,-0.00044,-0.01166,119,0.9907,1
上游股价,電気・ガス業,ゴム製品,6,3,H1,-0.06118,-0.96933,119,0.33238,1
上游股价,電気・ガス業,ゴム製品,6,3,H2,-0.03691,-0.39217,117,0.69493,1
上游股价,電気・ガス業,ゴム製品,6,6,H1,-0.08294,-0.97979,119,0.32719,1
上游股价,電気・ガス業,ゴム製品,6,6,H2,-0.11774,-0.80865,114,0.41872,1
上游股价,情報・通信業,サービス業,1,1,H1,-0.04548,-0.49599,119,0.6199,1
上游股价,情報・通信業,サービス業,1,1,H2,0.13632,1.60971,119,0.10746,1
上游股价,情報・通信業,サービス業,1,3,H1,-0.22127,-0.97145,119,0.33132,1
上游股价,情報・通信業,サービス業,1,3,H2,0.23541,1.54243,117,0.12297,1
上游股价,情報・通信業,サービス業,1,6,H1,-0.23542,-0.83268,119,0.40503,1
上游股价,情報・通信業,サービス業,1,6,H2,0.31989,1.38697,114,0.16545,1
上游股价,情報・通信業,サービス業,3,1,H1,-0.07738,-1.197,119,0.23131,1
上游股价,情報・通信業,サービス業,3,1,H2,0.06844,1.72296,119,0.0849,1
上游股价,情報・通信業,サービス業,3,3,H1,-0.22745,-1.43006,119,0.1527,1
上游股价,情報・通信業,サービス業,3,3,H2,0.12434,1.19622,117,0.23161,1
上游股价,情報・通信業,サービス業,3,6,H1,-0.10925,-0.58927,119,0.55568,1
上游股价,情報・通信業,サービス業,3,6,H2,0.19351,1.17367,114,0.24053,1
上游股价,情報・通信業,サービス業,6,1,H1,-0.04511,-0.88627,119,0.37547,1
上游股价,情報・通信業,サービス業,6,1,H2,0.02941,0.99463,119,0.31992,1
上游股价,情報・通信業,サービス業,6,3,H1,-0.05834,-0.5475,119,0.58403,1
上游股价,情報・通信業,サービス業,6,3,H2,0.06577,0.9821,117,0.32605,1
上游股价,情報・通信業,サービス業,6,6,H1,0.15604,1.11726,119,0.26388,1
上游股价,情報・通信業,サービス業,6,6,H2,0.14031,1.39511,114,0.16298,1
上游股价,食料品,サービス業,1,1,H1,-0.05712,-0.8714,119,0.38353,1
上游股价,食料品,サービス業,1,1,H2,0.02373,0.2692,119,0.78777,1
上游股价,食料品,サービス業,1,3,H1,-0.19662,-1.62751,119,0.10363,1
上游股价,食料品,サービス業,1,3,H2,0.21393,1.76615,117,0.07737,1
上游股价,食料品,サービス業,1,6,H1,-0.50395,-3.63373,119,0.00028,1
上游股价,食料品,サービス業,1,6,H2,0.18743,0.90488,114,0.36553,1
上游股价,食料品,サービス業,3,1,H1,-0.06125,-1.48502,119,0.13754,1
上游股价,食料品,サービス業,3,1,H2,0.11943,2.61987,119,0.0088,1
上游股价,食料品,サービス業,3,3,H1,-0.24332,-2.71172,119,0.00669,1
上游股价,食料品,サービス業,3,3,H2,0.28033,2.59409,117,0.00948,1
上游股价,食料品,サービス業,3,6,H1,-0.3985,-4.2116,119,3e-05,1
上游股价,食料品,サービス業,3,6,H2,0.19745,0.84347,114,0.39897,1
上游股价,食料品,サービス業,6,1,H1,-0.06802,-2.96065,119,0.00307,1
上游股价,食料品,サービス業,6,1,H2,0.06297,1.3149,119,0.18854,1
上游股价,食料品,サービス業,6,3,H1,-0.19196,-4.07904,119,5e-05,1
上游股价,食料品,サービス業,6,3,H2,0.1289,0.86174,117,0.38883,1
上游股价,食料品,サービス業,6,6,H1,-0.23125,-2.98656,119,0.00282,1
上游股价,食料品,サービス業,6,6,H2,0.12625,0.51135,114,0.60911,1
上游股价,不動産業,サービス業,1,1,H1,0.07085,1.42974,119,0.15279,1
上游股价,不動産業,サービス業,1,1,H2,-0.0263,-0.24363,119,0.80751,1
上游股价,不動産業,サービス業,1,3,H1,0.08693,0.8295,119,0.40682,1
上游股价,不動産業,サービス業,1,3,H2,-0.19525,-1.15863,117,0.24661,1
上游股价,不動産業,サービス業,1,6,H1,0.24105,1.76871,119,0.07694,1
上游股价,不動産業,サービス業,1,6,H2,-0.10698,-0.41611,114,0.67733,1
上游股价,不動産業,サービス業,3,1,H1,0.03261,1.05159,119,0.29299,1
上游股价,不動産業,サービス業,3,1,H2,-0.06006,-0.99162,119,0.32138,1
上游股价,不動産業,サービス業,3,3,H1,0.08778,1.25884,119,0.20809,1
上游股价,不動産業,サービス業,3,3,H2,-0.0515,-0.38933,117,0.69703,1
上游股价,不動産業,サービス業,3,6,H1,0.17871,1.7451,119,0.08097,1
上游股价,不動産業,サービス業,3,6,H2,-0.21174,-0.96654,114,0.33377,1
上游股价,不動産業,サービス業,6,1,H1,0.03402,1.77502,119,0.07589,1
上游股价,不動産業,サービス業,6,1,H2,-0.03898,-0.88629,119,0.37546,1
上游股价,不動産業,サービス業,6,3,H1,0.07884,1.72684,119,0.0842,1
上游股价,不動産業,サービス業,6,3,H2,-0.13551,-1.2461,117,0.21273,1
上游股价,不動産業,サービス業,6,6,H1,0.15248,2.14135,119,0.03225,1
上游股价,不動産業,サービス業,6,6,H2,-0.35976,-2.38402,114,0.01712,1
上游股价,卸売業,サービス業,1,1,H1,0.04518,0.32994,119,0.74145,1
上游股价,卸売業,サービス業,1,1,H2,-0.01617,-0.07806,119,0.93778,1
上游股价,卸売業,サービス業,1,3,H1,-0.43096,-1.65891,119,0.09713,1
上游股价,卸売業,サービス業,1,3,H2,-0.27226,-0.70401,117,0.48142,1
上游股价,卸売業,サービス業,1,6,H1,-0.60048,-1.61136,119,0.1071,1
上游股价,卸売業,サービス業,1,6,H2,0.08641,0.17397,114,0.86189,1
上游股价,卸売業,サービス業,3,1,H1,-0.13914,-1.94887,119,0.05131,1
上游股价,卸売業,サービス業,3,1,H2,-0.05209,-0.44329,119,0.65756,1
上游股价,卸売業,サービス業,3,3,H1,-0.32729,-1.51168,119,0.13061,1
上游股价,卸売業,サービス業,3,3,H2,-0.07855,-0.26717,117,0.78934,1
上游股价,卸売業,サービス業,3,6,H1,-0.43126,-1.12338,119,0.26127,1
上游股价,卸売業,サービス業,3,6,H2,-0.05368,-0.09302,114,0.92588,1
上游股价,卸売業,サービス業,6,1,H1,-0.09254,-1.83608,119,0.06635,1
上游股价,卸売業,サービス業,6,1,H2,-0.0194,-0.19795,119,0.84308,1
上游股价,卸売業,サービス業,6,3,H1,-0.20505,-1.1623,119,0.24511,1
上游股价,卸売業,サービス業,6,3,H2,-0.06663,-0.267,117,0.78947,1
上游股价,卸売業,サービス業,6,6,H1,-0.14858,-0.44911,119,0.65335,1
上游股价,卸売業,サービス業,6,6,H2,-0.18731,-0.36094,114,0.71815,1
上游股价,小売業,サービス業,1,1,H1,-0.03848,-0.42508,119,0.67078,1
上游股价,小売業,サービス業,1,1,H2,0.15309,1.35413,119,0.1757,1
上游股价,小売業,サービス業,1,3,H1,-0.10904,-0.69619,119,0.48631,1
上游股价,小売業,サービス業,1,3,H2,0.25957,1.2763,117,0.20185,1
上游股价,小売業,サービス業,1,6,H1,-0.39523,-1.52772,119,0.12658,1
上游股价,小売業,サービス業,1,6,H2,0.41425,1.27972,114,0.20064,1
上游股价,小売業,サービス業,3,1,H1,-0.04542,-0.95279,119,0.3407,1
上游股价,小売業,サービス業,3,1,H2,0.14712,1.94841,119,0.05137,1
上游股价,小売業,サービス業,3,3,H1,-0.21961,-1.88761,119,0.05908,1
上游股价,小売業,サービス業,3,3,H2,0.391,2.3754,117,0.01753,1
上游股价,小売業,サービス業,3,6,H1,-0.32309,-1.51035,119,0.13095,1
上游股价,小売業,サービス業,3,6,H2,0.33551,1.1166,114,0.26417,1
上游股价,小売業,サービス業,6,1,H1,-0.06098,-1.62121,119,0.10497,1
