family,src,target,w,h,L,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
外部需求 → 日本,jp_exp,海運業,1,3,3,0.0,0.4913,0.8653,0.3283,4.0637,0.6882,True,False
外部需求 → 日本,jp_exp,海運業,1,3,6,0.883,0.7605,-0.0367,0.154,-0.1471,0.3048,False,False
外部需求 → 日本,jp_exp,海運業,1,6,0,0.0015,0.345,1.0223,0.6546,3.1825,0.9444,True,False
外部需求 → 日本,jp_exp,海運業,1,6,3,0.0237,0.5831,0.8369,0.4664,2.2623,0.5489,False,False
外部需求 → 日本,jp_exp,海運業,1,6,6,0.0031,0.6684,-1.0651,0.3364,-2.9536,0.4284,True,False
外部需求 → 日本,jp_exp,海運業,3,1,0,0.5513,0.5314,0.0369,0.0594,0.5957,0.6258,False,False
外部需求 → 日本,jp_exp,海運業,3,1,3,0.0,0.3719,0.181,0.144,4.2529,0.893,True,False
外部需求 → 日本,jp_exp,海運業,3,1,6,0.7878,0.9155,0.0131,0.0158,0.2691,0.1061,False,False
外部需求 → 日本,jp_exp,海運業,3,3,0,0.0084,0.5936,0.3282,0.156,2.6375,0.5336,False,False
外部需求 → 日本,jp_exp,海運業,3,3,3,0.0004,0.3674,0.4124,0.3509,3.5433,0.9013,True,False
外部需求 → 日本,jp_exp,海運業,3,3,6,0.0345,0.9078,-0.3073,0.0551,-2.1137,0.1158,False,False
外部需求 → 日本,jp_exp,海運業,3,6,0,0.0,0.3548,0.7435,0.556,4.198,0.9253,True,False
外部需求 → 日本,jp_exp,海運業,3,6,3,0.6371,0.5861,0.1072,0.4039,0.4718,0.5445,False,False
外部需求 → 日本,jp_exp,海運業,3,6,6,0.0008,0.9009,-0.8395,-0.0885,-3.3532,-0.1245,True,False
外部需求 → 日本,jp_exp,海運業,6,1,0,0.02,0.3112,0.0832,0.1112,2.3258,1.0128,False,False
外部需求 → 日本,jp_exp,海運業,6,1,3,0.0037,0.3878,0.0799,0.0849,2.9034,0.8635,True,False
外部需求 → 日本,jp_exp,海運業,6,1,6,0.0474,0.9901,-0.0864,-0.0014,-1.9825,-0.0124,False,False
外部需求 → 日本,jp_exp,海運業,6,3,0,0.0004,0.3249,0.2913,0.2925,3.5676,0.9844,True,False
外部需求 → 日本,jp_exp,海運業,6,3,3,0.5488,0.5773,0.0581,0.1854,0.5995,0.5573,False,False
外部需求 → 日本,jp_exp,海運業,6,3,6,0.0046,0.7301,-0.346,-0.109,-2.8309,-0.345,False,False
外部需求 → 日本,jp_exp,海運業,6,6,0,0.0087,0.3563,0.3515,0.5012,2.6219,0.9225,False,False
外部需求 → 日本,jp_exp,海運業,6,6,3,0.1689,0.86,-0.2878,0.1053,-1.3759,0.1764,False,False
外部需求 → 日本,jp_exp,海運業,6,6,6,0.0,0.7433,-0.495,-0.2093,-4.5189,-0.3275,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,1,0,0.8986,0.8501,0.0196,-0.0273,0.1275,-0.189,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,1,3,0.0411,0.0515,0.2821,0.2626,2.0426,1.9474,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,1,6,0.0373,0.2218,0.2451,-0.1719,2.0822,-1.2218,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,3,0,0.5312,0.3158,0.1709,0.2926,0.6262,1.0031,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,3,3,0.0185,0.5144,0.5589,0.1358,2.3565,0.6521,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,3,6,0.112,0.5403,0.3964,-0.1697,1.5894,-0.6124,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,6,0,0.0093,0.0417,0.7194,0.5921,2.6004,2.0363,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,6,3,0.0247,0.8145,0.927,-0.0715,2.2464,-0.2346,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,1,6,6,0.1517,0.7141,0.4185,-0.0989,1.4336,-0.3663,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,1,0,0.3457,0.1808,0.0572,0.1159,0.9429,1.3384,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,1,3,0.0279,0.2225,0.1104,0.0796,2.1989,1.2198,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,1,6,0.0092,0.2252,0.1166,-0.1105,2.6038,-1.2129,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,3,0,0.0398,0.0001,0.2747,0.5825,2.0556,3.8834,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,3,3,0.0071,0.3572,0.3491,-0.1568,2.6903,-0.9208,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,3,6,0.0407,0.4452,0.2164,-0.1116,2.0469,-0.7634,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,6,0,0.0,0.0328,0.5913,0.5156,4.8971,2.1339,True,True
外部需求 → 日本,jp_exp,石油・石炭製品,3,6,3,0.0029,0.1722,0.5385,-0.2737,2.9799,-1.3651,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,3,6,6,0.2793,0.9136,0.2224,0.019,1.0819,0.1085,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,1,0,0.0067,0.0841,0.0692,0.1148,2.7098,1.7276,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,1,3,0.0003,0.7567,0.0965,-0.0183,3.6569,-0.3099,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,1,6,0.1401,0.423,0.0465,-0.0441,1.4754,-0.8013,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,3,0,0.0,0.136,0.2425,0.2647,5.2607,1.4908,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,3,3,0.0001,0.1551,0.2461,-0.1801,3.9294,-1.4217,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,3,6,0.3517,0.9427,0.0845,0.0082,0.9313,0.0718,False,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,6,0,0.0,0.5921,0.4655,0.1251,6.3312,0.5358,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,6,3,0.0001,0.2559,0.3287,-0.1852,3.7942,-1.1361,True,False
外部需求 → 日本,jp_exp,石油・石炭製品,6,6,6,0.4921,0.2251,0.1109,0.2605,0.687,1.2131,False,False
外部需求 → 日本,jp_exp,精密機器,1,1,0,0.1453,0.7411,-0.0958,0.0189,-1.4563,0.3304,False,False
外部需求 → 日本,jp_exp,精密機器,1,1,3,0.5135,0.5835,-0.0439,-0.0305,-0.6534,-0.5482,False,False
外部需求 → 日本,jp_exp,精密機器,1,1,6,0.5598,0.7653,0.0286,-0.0193,0.5832,-0.2985,False,False
外部需求 → 日本,jp_exp,精密機器,1,3,0,0.0202,0.0804,-0.2094,0.1759,-2.3231,1.7483,False,False
外部需求 → 日本,jp_exp,精密機器,1,3,3,0.9172,0.8431,0.0117,-0.0189,0.1039,-0.1979,False,False
外部需求 → 日本,jp_exp,精密機器,1,3,6,0.4235,0.4718,0.062,0.0554,0.8003,0.7196,False,False
外部需求 → 日本,jp_exp,精密機器,1,6,0,0.2883,0.1663,-0.1991,0.1283,-1.0619,1.3843,False,False
外部需求 → 日本,jp_exp,精密機器,1,6,3,0.5318,0.6122,0.071,0.0475,0.6252,0.507,False,False
外部需求 → 日本,jp_exp,精密機器,1,6,6,0.1186,0.3212,-0.1544,0.0786,-1.5607,0.9919,False,False
外部需求 → 日本,jp_exp,精密機器,3,1,0,0.0186,0.0295,-0.0539,0.0644,-2.3536,2.177,False,False
外部需求 → 日本,jp_exp,精密機器,3,1,3,0.7391,0.6006,0.0083,-0.0167,0.3331,-0.5235,False,False
外部需求 → 日本,jp_exp,精密機器,3,1,6,0.3975,0.2759,0.0155,0.0258,0.8461,1.0895,False,False
外部需求 → 日本,jp_exp,精密機器,3,3,0,0.0766,0.0571,-0.1116,0.1212,-1.771,1.9027,False,False
外部需求 → 日本,jp_exp,精密機器,3,3,3,0.2748,0.9587,0.054,0.0033,1.0921,0.0518,False,False
外部需求 → 日本,jp_exp,精密機器,3,3,6,0.6221,0.6417,-0.019,0.0217,-0.4928,0.4653,False,False
外部需求 → 日本,jp_exp,精密機器,3,6,0,0.5371,0.0848,-0.0597,0.1119,-0.6171,1.7237,False,False
外部需求 → 日本,jp_exp,精密機器,3,6,3,0.5881,0.7003,0.0336,0.0255,0.5417,0.385,False,False
外部需求 → 日本,jp_exp,精密機器,3,6,6,0.0118,0.1924,-0.1682,0.0937,-2.5194,1.3034,False,False
外部需求 → 日本,jp_exp,精密機器,6,1,0,0.2475,0.2563,-0.0193,0.028,-1.1565,1.1352,False,False
外部需求 → 日本,jp_exp,精密機器,6,1,3,0.4785,0.9268,0.0095,0.0017,0.7088,0.0918,False,False
外部需求 → 日本,jp_exp,精密機器,6,1,6,0.3629,0.3354,-0.0125,0.0146,-0.9099,0.9632,False,False
外部需求 → 日本,jp_exp,精密機器,6,3,0,0.5286,0.108,-0.0292,0.0726,-0.6301,1.6073,False,False
外部需求 → 日本,jp_exp,精密機器,6,3,3,0.5973,0.6766,0.0142,0.0115,0.5283,0.4171,False,False
外部需求 → 日本,jp_exp,精密機器,6,3,6,0.0355,0.2115,-0.0671,0.0478,-2.1027,1.2494,False,False
外部需求 → 日本,jp_exp,精密機器,6,6,0,0.7888,0.0991,-0.0165,0.0768,-0.2679,1.6493,False,False
外部需求 → 日本,jp_exp,精密機器,6,6,3,0.2957,0.1122,-0.0543,0.0596,-1.0457,1.5883,False,False
外部需求 → 日本,jp_exp,精密機器,6,6,6,0.0041,0.4829,-0.131,0.0737,-2.8742,0.7016,False,False
外部需求 → 日本,jp_exp,繊維製品,1,1,0,0.6379,0.4191,-0.0249,0.0746,-0.4706,0.8081,False,False
外部需求 → 日本,jp_exp,繊維製品,1,1,3,0.3487,0.0055,0.0652,0.1878,0.9372,2.7762,False,False
外部需求 → 日本,jp_exp,繊維製品,1,1,6,0.9267,0.4574,-0.0061,0.0466,-0.0919,0.7432,False,False
外部需求 → 日本,jp_exp,繊維製品,1,3,0,0.5677,0.7549,-0.0468,0.0521,-0.5715,0.3121,False,False
外部需求 → 日本,jp_exp,繊維製品,1,3,3,0.107,0.0959,0.1345,0.2772,1.6118,1.6649,False,False
外部需求 → 日本,jp_exp,繊維製品,1,3,6,0.3222,0.6829,0.1113,-0.0487,0.9899,-0.4085,False,False
外部需求 → 日本,jp_exp,繊維製品,1,6,0,0.4791,0.1504,0.0853,0.3398,0.7077,1.4381,False,False
外部需求 → 日本,jp_exp,繊維製品,1,6,3,0.0302,0.1466,0.2476,0.2322,2.1671,1.4515,False,False
外部需求 → 日本,jp_exp,繊維製品,1,6,6,0.1215,0.3254,0.2121,-0.1512,1.5484,-0.9835,False,False
外部需求 → 日本,jp_exp,繊維製品,3,1,0,0.697,0.6361,-0.0098,0.0303,-0.3893,0.4732,False,False
外部需求 → 日本,jp_exp,繊維製品,3,1,3,0.2584,0.0218,0.0279,0.0961,1.1301,2.2933,False,False
外部需求 → 日本,jp_exp,繊維製品,3,1,6,0.3471,0.4264,0.0246,-0.0328,0.9402,-0.7955,False,False
外部需求 → 日本,jp_exp,繊維製品,3,3,0,0.9317,0.0088,-0.0041,0.2107,-0.0857,2.6182,False,False
外部需求 → 日本,jp_exp,繊維製品,3,3,3,0.0602,0.1627,0.0795,0.1247,1.8795,1.3962,False,False
外部需求 → 日本,jp_exp,繊維製品,3,3,6,0.042,0.2309,0.0981,-0.0744,2.0339,-1.1981,False,False
外部需求 → 日本,jp_exp,繊維製品,3,6,0,0.231,0.0199,0.0755,0.3463,1.1977,2.3276,False,False
外部需求 → 日本,jp_exp,繊維製品,3,6,3,0.0002,0.5455,0.1779,0.0529,3.7047,0.6046,True,False
外部需求 → 日本,jp_exp,繊維製品,3,6,6,0.0194,0.2074,0.1721,-0.1111,2.3369,-1.2608,False,False
外部需求 → 日本,jp_exp,繊維製品,6,1,0,0.563,0.009,0.0075,0.0785,0.5783,2.611,False,False
外部需求 → 日本,jp_exp,繊維製品,6,1,3,0.0604,0.2284,0.0245,0.0407,1.8777,1.2045,False,False
外部需求 → 日本,jp_exp,繊維製品,6,1,6,0.1487,0.0473,0.0205,-0.0335,1.4443,-1.9832,False,False
外部需求 → 日本,jp_exp,繊維製品,6,3,0,0.311,0.0287,0.0276,0.1994,1.0131,2.1872,False,False
外部需求 → 日本,jp_exp,繊維製品,6,3,3,0.001,0.7256,0.0754,0.0248,3.2826,0.3509,True,False
外部需求 → 日本,jp_exp,繊維製品,6,3,6,0.0471,0.1898,0.0691,-0.0625,1.9858,-1.311,False,False
外部需求 → 日本,jp_exp,繊維製品,6,6,0,0.0141,0.1175,0.1031,0.2314,2.4549,1.5652,False,False
外部需求 → 日本,jp_exp,繊維製品,6,6,3,0.0004,0.6482,0.1442,-0.0387,3.5413,-0.4562,True,False
外部需求 → 日本,jp_exp,繊維製品,6,6,6,0.0223,0.4851,0.107,-0.0532,2.2861,-0.6981,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,1,0,0.0415,0.4426,-0.3259,0.0542,-2.0386,0.7679,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,1,3,0.5819,0.3612,0.0759,0.0791,0.5506,0.913,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,1,6,0.6197,0.0813,0.069,-0.1594,0.4962,-1.7434,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,3,0,0.0003,0.4976,-0.8529,0.1062,-3.5849,0.6782,True,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,3,3,0.2621,0.2568,0.2904,0.2491,1.1214,1.134,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,3,6,0.1026,0.1059,-0.403,-0.3982,-1.6324,-1.617,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,6,0,0.1063,0.1236,-0.5649,0.4157,-1.6152,1.54,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,6,3,0.6505,0.5556,-0.1146,-0.1508,-0.4531,-0.5894,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,1,6,6,0.0327,0.0491,-0.7572,-0.4773,-2.1352,-1.9677,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,1,0,0.0001,0.4448,-0.2119,0.0399,-3.9431,0.7641,True,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,1,3,0.3287,0.1773,0.0741,0.0834,0.9767,1.349,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,1,6,0.1709,0.0095,-0.0812,-0.1214,-1.3693,-2.5917,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,3,0,0.0037,0.1706,-0.3603,0.2425,-2.9019,1.3704,True,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,3,3,0.1945,0.3657,0.167,-0.0931,1.2975,-0.9045,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,3,6,0.044,0.0202,-0.3469,-0.3209,-2.0142,-2.3231,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,6,0,0.3085,0.3499,-0.1903,0.1575,-1.0183,0.9348,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,6,3,0.3714,0.0101,-0.1767,-0.419,-0.8939,-2.5709,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,3,6,6,0.0405,0.0122,-0.507,-0.267,-2.0487,-2.5065,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,1,0,0.0797,0.1551,-0.0607,0.0679,-1.7525,1.4218,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,1,3,0.9058,0.3178,-0.0036,-0.0354,-0.1183,-0.999,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,1,6,0.0634,0.0239,-0.0632,-0.0872,-1.8563,-2.2584,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,3,0,0.3831,0.2839,-0.0822,0.0938,-0.8722,1.0716,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,3,3,0.4892,0.0013,-0.0611,-0.2598,-0.6916,-3.2242,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,3,6,0.0423,0.1862,-0.2057,-0.1482,-2.0301,-1.3219,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,6,0,0.1868,0.1711,-0.1409,-0.1668,-1.3201,-1.3686,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,6,3,0.1281,0.004,-0.2652,-0.4127,-1.5214,-2.8773,False,False
外部需求 → 日本,jp_exp,証券、商品先物取引業,6,6,6,0.1839,0.3302,-0.1686,-0.1566,-1.329,-0.9738,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,1,0,0.1489,0.6865,-0.1896,0.0313,-1.4436,0.4036,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,1,3,0.5105,0.2909,0.0655,0.0811,0.658,1.0562,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,1,6,0.8381,0.1456,0.0177,-0.12,0.2043,-1.4554,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,3,0,0.4371,0.1908,-0.194,0.1574,-0.7772,1.3083,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,3,3,0.3793,0.4365,0.1185,0.1004,0.8791,0.7782,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,3,6,0.0341,0.0914,-0.2969,-0.2256,-2.1192,-1.6878,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,6,0,0.6523,0.0717,-0.1826,0.3238,-0.4505,1.8012,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,6,3,0.4765,0.4793,-0.1545,-0.1341,-0.712,-0.7074,False,False
外部需求 → 日本,jp_exp,輸送用機器,1,6,6,0.0626,0.0474,-0.4825,-0.3442,-1.8618,-1.9823,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,1,0,0.4879,0.0356,-0.041,0.071,-0.6936,2.1018,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,1,3,0.3274,0.4241,0.0352,0.0389,0.9794,0.7993,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,1,6,0.0795,0.1395,-0.0668,-0.0827,-1.7533,-1.4777,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,3,0,0.759,0.0036,-0.0388,0.2126,-0.3068,2.911,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,3,3,0.877,0.8572,0.0112,-0.0198,0.1547,-0.1799,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,3,6,0.0241,0.0039,-0.2127,-0.176,-2.2554,-2.8862,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,6,0,0.7886,0.0745,-0.0493,0.2192,-0.2681,1.7834,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,6,3,0.1441,0.133,-0.1986,-0.1984,-1.4606,-1.5023,False,False
外部需求 → 日本,jp_exp,輸送用機器,3,6,6,0.1908,0.0413,-0.2405,-0.2289,-1.3082,-2.0405,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,1,0,0.7117,0.0059,-0.0117,0.0608,-0.3696,2.7516,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,1,3,0.318,0.4699,-0.0185,-0.0263,-0.9986,-0.7226,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,1,6,0.1466,0.0068,-0.0432,-0.079,-1.4515,-2.7076,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,3,0,0.7969,0.0266,-0.0177,0.1102,-0.2574,2.2176,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,3,3,0.1272,0.0697,-0.0865,-0.1188,-1.5253,-1.8142,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,3,6,0.2174,0.0574,-0.1033,-0.1429,-1.2334,-1.8999,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,6,0,0.3231,0.9775,-0.1114,0.0026,-0.988,0.0282,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,6,3,0.1479,0.0241,-0.1869,-0.2598,-1.4468,-2.2555,False,False
外部需求 → 日本,jp_exp,輸送用機器,6,6,6,0.6703,0.3038,-0.044,-0.1082,-0.4257,-1.0283,False,False
外部需求 → 日本,jp_exp,金属製品,1,1,0,0.5255,0.2212,-0.0298,0.0672,-0.6349,1.2233,False,False
外部需求 → 日本,jp_exp,金属製品,1,1,3,0.7301,0.2876,0.0212,-0.0674,0.345,-1.0633,False,False
外部需求 → 日本,jp_exp,金属製品,1,1,6,0.4584,0.0809,-0.0484,-0.1023,-0.7414,-1.7455,False,False
外部需求 → 日本,jp_exp,金属製品,1,3,0,0.0672,0.1135,0.1549,0.1703,1.8301,1.5826,False,False
外部需求 → 日本,jp_exp,金属製品,1,3,3,0.2884,0.3748,0.1218,-0.1194,1.0617,-0.8875,False,False
外部需求 → 日本,jp_exp,金属製品,1,3,6,0.1681,0.107,-0.1343,-0.1143,-1.3785,-1.6118,False,False
外部需求 → 日本,jp_exp,金属製品,1,6,0,0.0149,0.9152,0.2741,0.0169,2.4347,0.1065,False,False
外部需求 → 日本,jp_exp,金属製品,1,6,3,0.9717,0.1102,0.0035,-0.2229,0.0354,-1.5971,False,False
外部需求 → 日本,jp_exp,金属製品,1,6,6,0.0139,0.0294,-0.2965,-0.1747,-2.4588,-2.1775,False,False
外部需求 → 日本,jp_exp,金属製品,3,1,0,0.118,0.0303,0.0317,0.0694,1.5631,2.1658,False,False
外部需求 → 日本,jp_exp,金属製品,3,1,3,0.3762,0.2743,0.0264,-0.0538,0.8849,-1.0933,False,False
外部需求 → 日本,jp_exp,金属製品,3,1,6,0.1666,0.3655,-0.0352,-0.0259,-1.3832,-0.905,False,False
外部需求 → 日本,jp_exp,金属製品,3,3,0,0.0161,0.4794,0.1089,0.0412,2.4071,0.7072,False,False
外部需求 → 日本,jp_exp,金属製品,3,3,3,0.5123,0.1762,0.0308,-0.1153,0.6552,-1.3525,False,False
外部需求 → 日本,jp_exp,金属製品,3,3,6,0.0574,0.1544,-0.1067,-0.0549,-1.9002,-1.424,False,False
外部需求 → 日本,jp_exp,金属製品,3,6,0,0.08,0.3623,0.1382,-0.0974,1.7508,-0.9111,False,False
外部需求 → 日本,jp_exp,金属製品,3,6,3,0.1521,0.0356,-0.0754,-0.1795,-1.4323,-2.1019,False,False
外部需求 → 日本,jp_exp,金属製品,3,6,6,0.0162,0.1313,-0.1533,-0.1016,-2.4049,-1.5088,False,False
外部需求 → 日本,jp_exp,金属製品,6,1,0,0.1354,0.7049,0.0221,0.0082,1.4932,0.3787,False,False
外部需求 → 日本,jp_exp,金属製品,6,1,3,0.8103,0.2034,-0.0026,-0.047,-0.24,-1.2719,False,False
外部需求 → 日本,jp_exp,金属製品,6,1,6,0.0932,0.0451,-0.0288,-0.0304,-1.6785,-2.004,False,False
外部需求 → 日本,jp_exp,金属製品,6,3,0,0.1628,0.4494,0.054,-0.0421,1.3958,-0.7564,False,False
外部需求 → 日本,jp_exp,金属製品,6,3,3,0.1391,0.1222,-0.0331,-0.0912,-1.4792,-1.5457,False,False
外部需求 → 日本,jp_exp,金属製品,6,3,6,0.038,0.102,-0.0622,-0.0611,-2.0752,-1.6354,False,False
外部需求 → 日本,jp_exp,金属製品,6,6,0,0.5832,0.092,0.0205,-0.152,0.5487,-1.6848,False,False
外部需求 → 日本,jp_exp,金属製品,6,6,3,0.0228,0.0674,-0.0953,-0.1553,-2.2773,-1.829,False,False
外部需求 → 日本,jp_exp,金属製品,6,6,6,0.5606,0.2539,-0.0241,-0.0814,-0.5819,-1.141,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,1,0,0.1043,0.6951,-0.157,-0.0339,-1.6245,-0.3919,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,1,3,0.3477,0.3263,0.0875,0.0818,0.939,0.9816,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,1,6,0.7649,0.6404,-0.0283,-0.0457,-0.2991,-0.4672,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,3,0,0.9684,0.7547,-0.0103,-0.0382,-0.0396,-0.3125,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,3,3,0.0712,0.4832,0.2375,0.1164,1.8043,0.7011,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,3,6,0.1117,0.1169,-0.2327,-0.2407,-1.5905,-1.5678,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,6,0,0.3467,0.4824,0.225,0.1414,0.9411,0.7025,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,6,3,0.9859,0.4416,0.0034,-0.1397,0.0176,-0.7695,False,False
外部需求 → 日本,jp_exp,鉄鋼,1,6,6,0.0167,0.0973,-0.4778,-0.2939,-2.3935,-1.658,False,False
外部需求 → 日本,jp_exp,鉄鋼,3,1,0,0.8996,0.9098,-0.0079,0.0049,-0.1262,0.1133,False,False
外部需求 → 日本,jp_exp,鉄鋼,3,1,3,0.0915,0.5109,0.0509,0.0399,1.6874,0.6575,False,False
外部需求 → 日本,jp_exp,鉄鋼,3,1,6,0.2329,0.0358,-0.0456,-0.0906,-1.193,-2.0996,False,False
外部需求 → 日本,jp_exp,鉄鋼,3,3,0,0.4697,0.4862,0.1124,0.0777,0.7229,0.6964,False,False
外部需求 → 日本,jp_exp,鉄鋼,3,3,3,0.2378,0.6702,0.0897,-0.0513,1.1806,-0.4259,False,False
外部需求 → 日本,jp_exp,鉄鋼,3,3,6,0.041,0.0318,-0.1738,-0.2124,-2.0439,-2.1475,False,False
