family,lead,target,w,tgt,half,slope,t,n,p,hit
JP→JP,医薬品,銀行業,1,1,H1,0.00983,0.52316,2454,0.60086,0.50815
JP→JP,医薬品,電気・ガス業,1,1,H1,0.09701,3.44265,2454,0.00058,0.50815
JP→JP,医薬品,電気機器,1,1,H1,-0.01105,-0.97037,2454,0.33186,0.49063
JP→JP,医薬品,非鉄金属,1,1,H1,-0.03854,-1.89229,2454,0.05845,0.49756
JP→JP,医薬品,食料品,1,1,H1,0.04321,2.6101,2454,0.00905,0.5216
JP→JP,卸売業,その他製品,1,1,H1,-0.00182,-0.07212,2454,0.9425,0.50122
JP→JP,卸売業,その他金融業,1,1,H1,-0.05833,-0.9146,2454,0.3604,0.48981
JP→JP,卸売業,ガラス・土石製品,1,1,H1,0.02286,0.64587,2454,0.51836,0.51345
JP→JP,卸売業,ゴム製品,1,1,H1,-0.07881,-1.47738,2454,0.13957,0.49878
JP→JP,卸売業,サービス業,1,1,H1,-0.01072,-0.33519,2454,0.73748,0.49796
JP→JP,卸売業,パルプ・紙,1,1,H1,-0.03709,-0.53852,2454,0.59022,0.51059
JP→JP,卸売業,不動産業,1,1,H1,-0.09694,-1.74132,2454,0.08163,0.48981
JP→JP,卸売業,保険業,1,1,H1,-0.05199,-0.57741,2454,0.56366,0.48941
JP→JP,卸売業,化学,1,1,H1,0.00455,0.24521,2454,0.80629,0.50163
JP→JP,卸売業,医薬品,1,1,H1,0.07848,1.79115,2454,0.07327,0.50448
JP→JP,卸売業,小売業,1,1,H1,-0.00705,-0.22723,2454,0.82025,0.51263
JP→JP,卸売業,建設業,1,1,H1,0.02689,0.85487,2454,0.39262,0.51834
JP→JP,卸売業,情報・通信業,1,1,H1,-0.03037,-1.07371,2454,0.28295,0.48655
JP→JP,卸売業,機械,1,1,H1,-0.02143,-0.77654,2454,0.43743,0.49756
JP→JP,卸売業,水産・農林業,1,1,H1,0.03801,0.75265,2454,0.45166,0.51467
JP→JP,卸売業,海運業,1,1,H1,-0.02231,-0.26905,2454,0.78789,0.49552
JP→JP,卸売業,石油・石炭製品,1,1,H1,0.05949,0.83016,2454,0.40645,0.5163
JP→JP,卸売業,精密機器,1,1,H1,0.03052,1.12518,2454,0.26051,0.50815
JP→JP,卸売業,繊維製品,1,1,H1,0.02722,0.81791,2454,0.41341,0.50693
JP→JP,卸売業,証券、商品先物取引業,1,1,H1,-0.04323,-0.70398,2454,0.48145,0.49389
JP→JP,卸売業,輸送用機器,1,1,H1,-0.05746,-1.30285,2454,0.19263,0.478
JP→JP,卸売業,金属製品,1,1,H1,0.00636,0.21979,2454,0.82603,0.50204
JP→JP,卸売業,鉄鋼,1,1,H1,-0.05042,-0.96112,2454,0.33649,0.51263
JP→JP,卸売業,鉱業,1,1,H1,0.16382,2.42354,2454,0.01537,0.51834
JP→JP,卸売業,銀行業,1,1,H1,0.08759,2.02281,2454,0.04309,0.52893
JP→JP,卸売業,電気・ガス業,1,1,H1,0.05336,0.78442,2454,0.43279,0.51019
JP→JP,卸売業,電気機器,1,1,H1,0.0114,0.42228,2454,0.67282,0.51059
JP→JP,卸売業,非鉄金属,1,1,H1,0.01052,0.21782,2454,0.82757,0.50367
JP→JP,卸売業,食料品,1,1,H1,0.07954,2.10884,2454,0.03496,0.51711
JP→JP,小売業,その他製品,1,1,H1,0.02166,1.44052,2454,0.14972,0.52241
JP→JP,小売業,その他金融業,1,1,H1,-0.07095,-1.95705,2454,0.05034,0.49307
JP→JP,小売業,ガラス・土石製品,1,1,H1,-0.03387,-1.58977,2454,0.11189,0.511
JP→JP,小売業,ゴム製品,1,1,H1,-0.01145,-0.35014,2454,0.72623,0.50856
JP→JP,小売業,サービス業,1,1,H1,-0.00684,-0.37495,2454,0.7077,0.50041
JP→JP,小売業,パルプ・紙,1,1,H1,0.04247,0.98213,2454,0.32604,0.5
JP→JP,小売業,不動産業,1,1,H1,-0.04541,-1.34573,2454,0.17839,0.49226
JP→JP,小売業,保険業,1,1,H1,0.01931,0.3413,2454,0.73288,0.4943
JP→JP,小売業,化学,1,1,H1,-0.01681,-1.50477,2454,0.13238,0.4943
JP→JP,小売業,医薬品,1,1,H1,0.08618,3.24242,2454,0.00119,0.511
JP→JP,小売業,卸売業,1,1,H1,-0.00223,-0.19447,2454,0.84581,0.51345
JP→JP,小売業,建設業,1,1,H1,-0.00539,-0.26632,2454,0.79,0.50122
JP→JP,小売業,情報・通信業,1,1,H1,-0.00242,-0.14402,2454,0.88549,0.49389
JP→JP,小売業,機械,1,1,H1,-0.07378,-4.25462,2454,2e-05,0.48696
JP→JP,小売業,水産・農林業,1,1,H1,-0.00736,-0.23756,2454,0.81222,0.49185
JP→JP,小売業,海運業,1,1,H1,-0.11104,-2.19356,2454,0.02827,0.48329
JP→JP,小売業,石油・石炭製品,1,1,H1,0.03396,0.76463,2454,0.44449,0.50733
JP→JP,小売業,精密機器,1,1,H1,0.01342,0.81007,2454,0.4179,0.51548
JP→JP,小売業,繊維製品,1,1,H1,-0.00216,-0.1043,2454,0.91693,0.49633
JP→JP,小売業,証券、商品先物取引業,1,1,H1,-0.01177,-0.3502,2454,0.72619,0.49796
JP→JP,小売業,輸送用機器,1,1,H1,-0.04919,-1.7713,2454,0.07651,0.49185
JP→JP,小売業,金属製品,1,1,H1,-0.00544,-0.3245,2454,0.74556,0.50937
JP→JP,小売業,鉄鋼,1,1,H1,-0.07041,-2.14664,2454,0.03182,0.50693
JP→JP,小売業,鉱業,1,1,H1,-0.00514,-0.12529,2454,0.90029,0.50856
JP→JP,小売業,銀行業,1,1,H1,0.07951,2.89487,2454,0.00379,0.50856
JP→JP,小売業,電気・ガス業,1,1,H1,0.1396,3.31864,2454,0.0009,0.51182
JP→JP,小売業,電気機器,1,1,H1,-0.00676,-0.39665,2454,0.69162,0.50733
JP→JP,小売業,非鉄金属,1,1,H1,-0.07709,-2.69122,2454,0.00712,0.49144
JP→JP,小売業,食料品,1,1,H1,0.07189,3.0065,2454,0.00264,0.51304
JP→JP,建設業,その他製品,1,1,H1,0.00221,0.16098,2454,0.87211,0.50652
JP→JP,建設業,その他金融業,1,1,H1,-0.05593,-1.51564,2454,0.12961,0.48044
JP→JP,建設業,ガラス・土石製品,1,1,H1,-0.02266,-1.15975,2454,0.24615,0.49022
JP→JP,建設業,ゴム製品,1,1,H1,-0.03297,-1.07274,2454,0.28339,0.48533
JP→JP,建設業,サービス業,1,1,H1,0.00044,0.0238,2454,0.98101,0.49267
JP→JP,建設業,パルプ・紙,1,1,H1,0.05996,1.41861,2454,0.15601,0.50856
JP→JP,建設業,不動産業,1,1,H1,-0.04629,-1.38644,2454,0.16561,0.49104
JP→JP,建設業,保険業,1,1,H1,-0.05775,-1.18297,2454,0.23682,0.50041
JP→JP,建設業,化学,1,1,H1,0.00766,0.70075,2454,0.48346,0.49552
JP→JP,建設業,医薬品,1,1,H1,0.05319,2.07693,2454,0.03781,0.52526
JP→JP,建設業,卸売業,1,1,H1,0.00723,0.64593,2454,0.51832,0.50407
JP→JP,建設業,小売業,1,1,H1,0.03194,1.70075,2454,0.08899,0.49837
JP→JP,建設業,情報・通信業,1,1,H1,-0.00334,-0.19695,2454,0.84387,0.49348
JP→JP,建設業,機械,1,1,H1,-0.02928,-1.83903,2454,0.06591,0.48411
JP→JP,建設業,水産・農林業,1,1,H1,0.04275,1.49238,2454,0.1356,0.52241
JP→JP,建設業,海運業,1,1,H1,-0.0156,-0.3178,2454,0.75064,0.49919
JP→JP,建設業,石油・石炭製品,1,1,H1,-0.01164,-0.27988,2454,0.77957,0.49715
JP→JP,建設業,精密機器,1,1,H1,-0.00398,-0.24561,2454,0.80598,0.50367
JP→JP,建設業,繊維製品,1,1,H1,0.0182,0.96051,2454,0.3368,0.50978
JP→JP,建設業,証券、商品先物取引業,1,1,H1,-0.0165,-0.47464,2454,0.63505,0.49756
JP→JP,建設業,輸送用機器,1,1,H1,-0.02825,-1.07606,2454,0.2819,0.49307
JP→JP,建設業,金属製品,1,1,H1,0.0084,0.48106,2454,0.63048,0.49511
JP→JP,建設業,鉄鋼,1,1,H1,-0.02083,-0.68577,2454,0.49286,0.50489
JP→JP,建設業,鉱業,1,1,H1,-0.06092,-1.59148,2454,0.1115,0.50896
JP→JP,建設業,銀行業,1,1,H1,0.01794,0.68051,2454,0.49618,0.50407
JP→JP,建設業,電気・ガス業,1,1,H1,0.01111,0.2799,2454,0.77956,0.51711
JP→JP,建設業,電気機器,1,1,H1,-0.01128,-0.76415,2454,0.44478,0.49552
JP→JP,建設業,非鉄金属,1,1,H1,-0.01925,-0.69889,2454,0.48462,0.49348
JP→JP,建設業,食料品,1,1,H1,0.0376,1.65703,2454,0.09751,0.51345
JP→JP,情報・通信業,その他製品,1,1,H1,0.01173,0.76068,2454,0.44685,0.51141
JP→JP,情報・通信業,その他金融業,1,1,H1,-0.04837,-1.18643,2454,0.23545,0.49022
JP→JP,情報・通信業,ガラス・土石製品,1,1,H1,-0.03895,-1.83033,2454,0.0672,0.48696
JP→JP,情報・通信業,ゴム製品,1,1,H1,0.02506,0.75259,2454,0.45169,0.49511
JP→JP,情報・通信業,サービス業,1,1,H1,-0.00294,-0.15099,2454,0.87998,0.51222
JP→JP,情報・通信業,パルプ・紙,1,1,H1,0.01616,0.37215,2454,0.70978,0.48574
JP→JP,情報・通信業,不動産業,1,1,H1,-0.05103,-1.41815,2454,0.15615,0.49593
JP→JP,情報・通信業,保険業,1,1,H1,0.02559,0.46373,2454,0.64284,0.50693
JP→JP,情報・通信業,化学,1,1,H1,-0.01766,-1.5226,2454,0.12786,0.48981
JP→JP,情報・通信業,医薬品,1,1,H1,0.06216,2.38362,2454,0.01714,0.52037
JP→JP,情報・通信業,卸売業,1,1,H1,0.01699,1.44092,2454,0.14961,0.53015
JP→JP,情報・通信業,小売業,1,1,H1,0.03171,1.69822,2454,0.08947,0.52037
JP→JP,情報・通信業,建設業,1,1,H1,-0.00592,-0.29308,2454,0.76946,0.4837
JP→JP,情報・通信業,機械,1,1,H1,-0.03982,-2.40446,2454,0.0162,0.49063
JP→JP,情報・通信業,水産・農林業,1,1,H1,0.00761,0.24221,2454,0.80862,0.50367
JP→JP,情報・通信業,海運業,1,1,H1,-0.06919,-1.36851,2454,0.17115,0.49022
JP→JP,情報・通信業,石油・石炭製品,1,1,H1,0.0673,1.49959,2454,0.13372,0.50774
JP→JP,情報・通信業,精密機器,1,1,H1,-0.0025,-0.13889,2454,0.88953,0.4784
JP→JP,情報・通信業,繊維製品,1,1,H1,-0.00786,-0.37291,2454,0.70921,0.50407
JP→JP,情報・通信業,証券、商品先物取引業,1,1,H1,0.01618,0.42327,2454,0.6721,0.50244
JP→JP,情報・通信業,輸送用機器,1,1,H1,-0.01993,-0.72382,2454,0.46918,0.49226
JP→JP,情報・通信業,金属製品,1,1,H1,-0.01478,-0.8454,2454,0.39789,0.49348
JP→JP,情報・通信業,鉄鋼,1,1,H1,-0.05721,-1.7369,2454,0.0824,0.49593
JP→JP,情報・通信業,鉱業,1,1,H1,0.03133,0.81425,2454,0.4155,0.50407
JP→JP,情報・通信業,銀行業,1,1,H1,0.06249,2.21384,2454,0.02684,0.50733
JP→JP,情報・通信業,電気・ガス業,1,1,H1,0.12133,2.8474,2454,0.00441,0.52445
JP→JP,情報・通信業,電気機器,1,1,H1,-0.02547,-1.52927,2454,0.1262,0.50041
JP→JP,情報・通信業,非鉄金属,1,1,H1,-0.05248,-1.83445,2454,0.06659,0.48289
JP→JP,情報・通信業,食料品,1,1,H1,0.0575,2.44262,2454,0.01458,0.50285
JP→JP,機械,その他製品,1,1,H1,-0.01866,-1.16933,2454,0.24227,0.50081
JP→JP,機械,その他金融業,1,1,H1,0.12889,3.40055,2454,0.00067,0.51467
JP→JP,機械,ガラス・土石製品,1,1,H1,0.04009,1.71881,2454,0.08565,0.49593
JP→JP,機械,ゴム製品,1,1,H1,0.01853,0.52613,2454,0.5988,0.4943
JP→JP,機械,サービス業,1,1,H1,-0.01044,-0.53702,2454,0.59125,0.49837
JP→JP,機械,パルプ・紙,1,1,H1,-0.00447,-0.10245,2454,0.9184,0.49715
JP→JP,機械,不動産業,1,1,H1,0.03177,0.93149,2454,0.3516,0.49185
JP→JP,機械,保険業,1,1,H1,0.00562,0.10209,2454,0.91869,0.48818
JP→JP,機械,化学,1,1,H1,0.01811,1.50354,2454,0.1327,0.50448
JP→JP,機械,医薬品,1,1,H1,-0.09269,-3.32335,2454,0.00089,0.47392
JP→JP,機械,卸売業,1,1,H1,-0.00697,-0.56497,2454,0.57209,0.49022
JP→JP,機械,小売業,1,1,H1,-0.04654,-2.21847,2454,0.02652,0.4943
JP→JP,機械,建設業,1,1,H1,0.00524,0.25689,2454,0.79726,0.50896
JP→JP,機械,情報・通信業,1,1,H1,-0.03377,-1.9085,2454,0.05633,0.48941
JP→JP,機械,水産・農林業,1,1,H1,0.00119,0.03796,2454,0.96972,0.4947
JP→JP,機械,海運業,1,1,H1,0.0162,0.31897,2454,0.74975,0.49104
JP→JP,機械,石油・石炭製品,1,1,H1,-0.03046,-0.65272,2454,0.51394,0.49144
JP→JP,機械,精密機器,1,1,H1,-0.02856,-1.59853,2454,0.10993,0.49063
JP→JP,機械,繊維製品,1,1,H1,-0.0139,-0.64092,2454,0.52158,0.50244
JP→JP,機械,証券、商品先物取引業,1,1,H1,0.01017,0.29717,2454,0.76634,0.48778
JP→JP,機械,輸送用機器,1,1,H1,0.05557,1.88264,2454,0.05975,0.511
JP→JP,機械,金属製品,1,1,H1,0.00512,0.28869,2454,0.77281,0.51385
JP→JP,機械,鉄鋼,1,1,H1,0.05995,1.77302,2454,0.07623,0.48778
JP→JP,機械,鉱業,1,1,H1,0.05435,1.2416,2454,0.21439,0.51304
JP→JP,機械,銀行業,1,1,H1,-0.04423,-1.62865,2454,0.10339,0.4943
JP→JP,機械,電気・ガス業,1,1,H1,-0.1439,-3.23329,2454,0.00122,0.47474
JP→JP,機械,電気機器,1,1,H1,0.01465,0.82176,2454,0.41121,0.49389
JP→JP,機械,非鉄金属,1,1,H1,0.0486,1.6136,2454,0.10661,0.49674
JP→JP,機械,食料品,1,1,H1,-0.05726,-2.32142,2454,0.02026,0.48737
JP→JP,水産・農林業,その他製品,1,1,H1,0.01192,1.37449,2454,0.16929,0.49837
JP→JP,水産・農林業,その他金融業,1,1,H1,-0.05625,-2.41602,2454,0.01569,0.47229
JP→JP,水産・農林業,ガラス・土石製品,1,1,H1,-0.01916,-1.52156,2454,0.12812,0.49837
JP→JP,水産・農林業,ゴム製品,1,1,H1,-0.02418,-1.24404,2454,0.21348,0.50407
JP→JP,水産・農林業,サービス業,1,1,H1,-0.00203,-0.17595,2454,0.86033,0.49756
JP→JP,水産・農林業,パルプ・紙,1,1,H1,0.02023,0.82945,2454,0.40685,0.51426
JP→JP,水産・農林業,不動産業,1,1,H1,-0.0684,-3.26855,2454,0.00108,0.48452
JP→JP,水産・農林業,保険業,1,1,H1,-0.00447,-0.1471,2454,0.88306,0.50856
JP→JP,水産・農林業,化学,1,1,H1,-0.00121,-0.16637,2454,0.86787,0.52323
JP→JP,水産・農林業,医薬品,1,1,H1,0.0159,0.96803,2454,0.33303,0.51222
JP→JP,水産・農林業,卸売業,1,1,H1,0.00578,0.85771,2454,0.39105,0.51385
JP→JP,水産・農林業,小売業,1,1,H1,0.02119,1.85921,2454,0.063,0.50244
JP→JP,水産・農林業,建設業,1,1,H1,-0.01142,-1.00375,2454,0.3155,0.49919
JP→JP,水産・農林業,情報・通信業,1,1,H1,0.00134,0.12407,2454,0.90126,0.49511
JP→JP,水産・農林業,機械,1,1,H1,-0.02088,-1.95643,2454,0.05041,0.49796
JP→JP,水産・農林業,海運業,1,1,H1,-0.03536,-1.25817,2454,0.20833,0.49348
JP→JP,水産・農林業,石油・石炭製品,1,1,H1,0.08996,3.47896,2454,0.0005,0.53708
JP→JP,水産・農林業,精密機器,1,1,H1,-0.00636,-0.63897,2454,0.52284,0.50693
JP→JP,水産・農林業,繊維製品,1,1,H1,0.01525,1.26239,2454,0.20681,0.51548
JP→JP,水産・農林業,証券、商品先物取引業,1,1,H1,-0.03532,-1.6888,2454,0.09126,0.49674
JP→JP,水産・農林業,輸送用機器,1,1,H1,-0.0247,-1.63412,2454,0.10223,0.49144
JP→JP,水産・農林業,金属製品,1,1,H1,-0.01048,-0.96689,2454,0.3336,0.49104
JP→JP,水産・農林業,鉄鋼,1,1,H1,-0.00467,-0.24305,2454,0.80797,0.51874
JP→JP,水産・農林業,鉱業,1,1,H1,0.03223,1.31508,2454,0.18848,0.51467
JP→JP,水産・農林業,銀行業,1,1,H1,0.00478,0.2836,2454,0.77672,0.50163
JP→JP,水産・農林業,電気・ガス業,1,1,H1,0.10155,4.11637,2454,4e-05,0.52852
JP→JP,水産・農林業,電気機器,1,1,H1,0.00416,0.42495,2454,0.67088,0.50041
JP→JP,水産・農林業,非鉄金属,1,1,H1,-0.01085,-0.65162,2454,0.51464,0.5057
JP→JP,水産・農林業,食料品,1,1,H1,0.02967,2.03947,2454,0.0414,0.51834
JP→JP,海運業,その他製品,1,1,H1,-0.00986,-1.7439,2454,0.08118,0.49063
JP→JP,海運業,その他金融業,1,1,H1,0.01293,0.89931,2454,0.36849,0.51426
JP→JP,海運業,ガラス・土石製品,1,1,H1,0.00515,0.60902,2454,0.54251,0.51182
JP→JP,海運業,ゴム製品,1,1,H1,0.00893,0.7487,2454,0.45404,0.50204
JP→JP,海運業,サービス業,1,1,H1,0.00745,1.04399,2454,0.29649,0.49715
JP→JP,海運業,パルプ・紙,1,1,H1,-0.01045,-0.67796,2454,0.49779,0.50978
JP→JP,海運業,不動産業,1,1,H1,-0.00335,-0.26849,2454,0.78832,0.48329
JP→JP,海運業,保険業,1,1,H1,-0.01086,-0.55826,2454,0.57667,0.5
JP→JP,海運業,化学,1,1,H1,0.00447,1.08542,2454,0.27773,0.50978
JP→JP,海運業,医薬品,1,1,H1,-0.01471,-1.49972,2454,0.13369,0.49959
JP→JP,海運業,卸売業,1,1,H1,0.00617,1.37684,2454,0.16856,0.49715
JP→JP,海運業,小売業,1,1,H1,-0.00658,-0.9073,2454,0.36425,0.4947
JP→JP,海運業,建設業,1,1,H1,0.00582,0.83964,2454,0.40111,0.50041
JP→JP,海運業,情報・通信業,1,1,H1,-0.00064,-0.10015,2454,0.92023,0.50041
JP→JP,海運業,機械,1,1,H1,0.01339,2.09645,2454,0.03604,0.51385
JP→JP,海運業,水産・農林業,1,1,H1,-0.00904,-0.79455,2454,0.42687,0.4943
JP→JP,海運業,石油・石炭製品,1,1,H1,0.01694,1.02491,2454,0.30541,0.50407
JP→JP,海運業,精密機器,1,1,H1,-0.01018,-1.68338,2454,0.0923,0.49022
JP→JP,海運業,繊維製品,1,1,H1,0.0039,0.50218,2454,0.61554,0.51263
JP→JP,海運業,証券、商品先物取引業,1,1,H1,-0.00423,-0.32591,2454,0.7445,0.49226
JP→JP,海運業,輸送用機器,1,1,H1,0.0056,0.55819,2454,0.57671,0.51059
JP→JP,海運業,金属製品,1,1,H1,0.00035,0.05402,2454,0.95692,0.5053
JP→JP,海運業,鉄鋼,1,1,H1,0.01453,1.13875,2454,0.25481,0.50041
JP→JP,海運業,鉱業,1,1,H1,0.01061,0.65438,2454,0.51286,0.50611
JP→JP,海運業,銀行業,1,1,H1,-0.0237,-2.45631,2454,0.01404,0.489
JP→JP,海運業,電気・ガス業,1,1,H1,-0.0486,-3.14226,2454,0.00168,0.46862
JP→JP,海運業,電気機器,1,1,H1,0.00295,0.47614,2454,0.63398,0.51222
JP→JP,海運業,非鉄金属,1,1,H1,0.01214,1.12114,2454,0.26223,0.52078
JP→JP,海運業,食料品,1,1,H1,-0.01486,-1.80619,2454,0.07089,0.478
JP→JP,石油・石炭製品,その他製品,1,1,H1,-0.00664,-1.23418,2454,0.21714,0.48126
JP→JP,石油・石炭製品,その他金融業,1,1,H1,-0.00643,-0.42335,2454,0.67204,0.50896
JP→JP,石油・石炭製品,ガラス・土石製品,1,1,H1,0.00975,1.17403,2454,0.24038,0.52852
JP→JP,石油・石炭製品,ゴム製品,1,1,H1,-0.01535,-1.14379,2454,0.25271,0.4943
JP→JP,石油・石炭製品,サービス業,1,1,H1,-0.00057,-0.07705,2454,0.93858,0.50978
JP→JP,石油・石炭製品,パルプ・紙,1,1,H1,-0.02259,-1.29395,2454,0.19568,0.46455
JP→JP,石油・石炭製品,不動産業,1,1,H1,0.01756,1.30668,2454,0.19132,0.51548
JP→JP,石油・石炭製品,保険業,1,1,H1,-0.01497,-0.75677,2454,0.44919,0.489
JP→JP,石油・石炭製品,化学,1,1,H1,0.00468,1.02781,2454,0.30404,0.49389
JP→JP,石油・石炭製品,医薬品,1,1,H1,-0.01368,-1.28851,2454,0.19757,0.48941
JP→JP,石油・石炭製品,卸売業,1,1,H1,-0.00432,-0.95487,2454,0.33964,0.48778
JP→JP,石油・石炭製品,小売業,1,1,H1,-0.01059,-1.3941,2454,0.16329,0.49837
JP→JP,石油・石炭製品,建設業,1,1,H1,0.00244,0.34941,2454,0.72678,0.50081
JP→JP,石油・石炭製品,情報・通信業,1,1,H1,-0.00749,-1.07782,2454,0.28112,0.50326
JP→JP,石油・石炭製品,機械,1,1,H1,0.02405,3.46139,2454,0.00054,0.51915
JP→JP,石油・石炭製品,水産・農林業,1,1,H1,0.00864,0.72263,2454,0.46991,0.50041
JP→JP,石油・石炭製品,海運業,1,1,H1,0.03456,1.70419,2454,0.08834,0.51548
JP→JP,石油・石炭製品,精密機器,1,1,H1,-0.00576,-0.82871,2454,0.40727,0.49878
JP→JP,石油・石炭製品,繊維製品,1,1,H1,0.00071,0.08564,2454,0.93175,0.50489
JP→JP,石油・石炭製品,証券、商品先物取引業,1,1,H1,0.00515,0.38692,2454,0.69881,0.51467
JP→JP,石油・石炭製品,輸送用機器,1,1,H1,-0.0097,-0.9336,2454,0.35051,0.48248
JP→JP,石油・石炭製品,金属製品,1,1,H1,0.01234,1.8002,2454,0.07183,0.51467
JP→JP,石油・石炭製品,鉄鋼,1,1,H1,0.02915,2.35653,2454,0.01845,0.50896
JP→JP,石油・石炭製品,鉱業,1,1,H1,-0.00944,-0.59687,2454,0.55059,0.48778
JP→JP,石油・石炭製品,銀行業,1,1,H1,-0.01495,-1.41601,2454,0.15677,0.48778
JP→JP,石油・石炭製品,電気・ガス業,1,1,H1,-0.04065,-2.49582,2454,0.01257,0.48126
JP→JP,石油・石炭製品,電気機器,1,1,H1,0.00625,0.96301,2454,0.33554,0.51182
JP→JP,石油・石炭製品,非鉄金属,1,1,H1,0.04335,3.84977,2454,0.00012,0.5383
JP→JP,石油・石炭製品,食料品,1,1,H1,-0.00991,-1.09213,2454,0.27478,0.49389
JP→JP,精密機器,その他製品,1,1,H1,0.00346,0.22919,2454,0.81872,0.50081
JP→JP,精密機器,その他金融業,1,1,H1,0.02456,0.62046,2454,0.53496,0.5057
JP→JP,精密機器,ガラス・土石製品,1,1,H1,0.05028,2.17925,2454,0.02931,0.51956
JP→JP,精密機器,ゴム製品,1,1,H1,0.03079,0.86284,2454,0.38823,0.51385
JP→JP,精密機器,サービス業,1,1,H1,-0.03497,-1.76152,2454,0.07815,0.5
JP→JP,精密機器,パルプ・紙,1,1,H1,-0.07883,-1.81969,2454,0.06881,0.50122
JP→JP,精密機器,不動産業,1,1,H1,-0.03381,-0.99527,2454,0.31961,0.48941
JP→JP,精密機器,保険業,1,1,H1,0.0383,0.67695,2454,0.49844,0.50774
JP→JP,精密機器,化学,1,1,H1,0.02416,2.00302,2454,0.04517,0.51589
JP→JP,精密機器,医薬品,1,1,H1,-0.05821,-2.21698,2454,0.02662,0.47963
JP→JP,精密機器,卸売業,1,1,H1,0.00102,0.08387,2454,0.93316,0.50815
JP→JP,精密機器,小売業,1,1,H1,-0.05561,-2.79962,2454,0.00512,0.47718
JP→JP,精密機器,建設業,1,1,H1,-0.01555,-0.82282,2454,0.41061,0.50081
JP→JP,精密機器,情報・通信業,1,1,H1,-0.00239,-0.13673,2454,0.89125,0.50407
JP→JP,精密機器,機械,1,1,H1,0.05934,3.4773,2454,0.00051,0.53545
JP→JP,精密機器,水産・農林業,1,1,H1,-0.02579,-0.82128,2454,0.41149,0.49796
JP→JP,精密機器,海運業,1,1,H1,0.13074,2.4458,2454,0.01445,0.51304
JP→JP,精密機器,石油・石炭製品,1,1,H1,0.00671,0.14704,2454,0.8831,0.49307
JP→JP,精密機器,繊維製品,1,1,H1,-0.00104,-0.04917,2454,0.96079,0.47881
JP→JP,精密機器,証券、商品先物取引業,1,1,H1,-0.02009,-0.55137,2454,0.58138,0.5057
JP→JP,精密機器,輸送用機器,1,1,H1,0.08826,3.25301,2454,0.00114,0.52078
JP→JP,精密機器,金属製品,1,1,H1,-0.01031,-0.59961,2454,0.54877,0.50815
JP→JP,精密機器,鉄鋼,1,1,H1,0.07901,2.28815,2454,0.02213,0.50815
JP→JP,精密機器,鉱業,1,1,H1,0.02191,0.50198,2454,0.61568,0.5163
JP→JP,精密機器,銀行業,1,1,H1,-0.07648,-2.88533,2454,0.00391,0.47637
JP→JP,精密機器,電気・ガス業,1,1,H1,-0.11218,-2.65354,2454,0.00797,0.478
JP→JP,精密機器,電気機器,1,1,H1,0.02289,1.41515,2454,0.15702,0.50285
JP→JP,精密機器,非鉄金属,1,1,H1,0.061,2.0877,2454,0.03683,0.50896
JP→JP,精密機器,食料品,1,1,H1,-0.06027,-2.61118,2454,0.00902,0.48411
JP→JP,繊維製品,その他製品,1,1,H1,-0.00129,-0.091,2454,0.92749,0.51345
JP→JP,繊維製品,その他金融業,1,1,H1,-0.00813,-0.23665,2454,0.81293,0.48981
JP→JP,繊維製品,ガラス・土石製品,1,1,H1,0.01448,0.69703,2454,0.48578,0.50285
JP→JP,繊維製品,ゴム製品,1,1,H1,-0.01502,-0.49856,2454,0.61809,0.49389
JP→JP,繊維製品,サービス業,1,1,H1,-0.01849,-1.02425,2454,0.30572,0.49307
JP→JP,繊維製品,パルプ・紙,1,1,H1,-0.0228,-0.58563,2454,0.55813,0.49837
JP→JP,繊維製品,不動産業,1,1,H1,-0.02691,-0.87766,2454,0.38013,0.48166
JP→JP,繊維製品,保険業,1,1,H1,0.03019,0.56525,2454,0.57191,0.50163
