target,combo,k,signs,disc_auc,val_auc,val_ba,p,g1,g2,g3
T1_breakout,M3 + S01 + S10,3,−+−,0.5795,0.5442,0.5353,0.1379,False,True,False
T1_breakout,M3 + S01 + S11,3,−+−,0.588,0.5559,0.5322,0.096,False,True,True
T1_breakout,M3 + S01 + S12,3,−++,0.5759,0.5496,0.5216,0.1169,False,True,False
T1_breakout,M3 + S01 + S13,3,−++,0.5805,0.537,0.5501,0.17,False,True,False
T1_breakout,M3 + S01 + S14,3,−++,0.5859,0.5846,0.5646,0.0345,False,True,True
T1_breakout,M3 + S01 + S15,3,−+−,0.5712,0.5463,0.5451,0.1293,False,True,False
T1_breakout,M3 + S01 + E5,3,−++,,0.5474,,0.1251,False,False,False
T1_breakout,M3 + S01 + S16,3,−++,0.5337,0.5415,0.5123,0.1493,False,True,False
T1_breakout,M3 + S02 + S03,3,−−+,0.5429,0.5083,0.5051,0.345,False,True,False
T1_breakout,M3 + S02 + S04,3,−−−,0.5429,0.4853,0.4912,0.5251,False,False,False
T1_breakout,M3 + S02 + S05,3,−−+,0.577,0.4627,0.5033,0.7032,False,False,False
T1_breakout,M3 + S02 + S06,3,−−+,0.5618,0.5126,0.4947,0.3143,False,True,False
T1_breakout,M3 + S02 + S07,3,−−−,0.5186,0.462,0.4611,0.708,False,False,False
T1_breakout,M3 + S02 + S08,3,−−−,0.5314,0.4583,0.479,0.7339,False,False,False
T1_breakout,M3 + S02 + S09,3,−−−,0.5707,0.4691,0.4952,0.6545,False,False,False
T1_breakout,M3 + S02 + S10,3,−−−,0.5411,0.4815,0.4839,0.5564,False,False,False
T1_breakout,M3 + S02 + S11,3,−−−,0.5471,0.4889,0.4864,0.4957,False,False,False
T1_breakout,M3 + S02 + S12,3,−−+,0.5432,0.4713,0.4792,0.6378,False,False,False
T1_breakout,M3 + S02 + S13,3,−−+,0.5573,0.4521,0.4568,0.7746,False,False,False
T1_breakout,M3 + S02 + S14,3,−−+,0.5744,0.5157,0.5099,0.293,False,True,False
T1_breakout,M3 + S02 + S15,3,−−−,0.5408,0.4769,0.5205,0.5932,False,False,False
T1_breakout,M3 + S02 + E5,3,−−+,,0.5256,,0.231,False,False,False
T1_breakout,M3 + S02 + S16,3,−−+,0.4962,0.4602,0.4742,0.7209,False,False,False
T1_breakout,M3 + S03 + S04,3,−+−,0.56,0.5464,0.5119,0.1289,False,True,False
T1_breakout,M3 + S03 + S05,3,−++,0.6138,0.5184,0.4945,0.2753,False,True,False
T1_breakout,M3 + S03 + S06,3,−++,0.566,0.5653,0.5577,0.07,False,True,True
T1_breakout,M3 + S03 + S07,3,−+−,0.5777,0.5151,0.4959,0.2968,False,True,False
T1_breakout,M3 + S03 + S08,3,−+−,0.5905,0.5136,0.5041,0.3074,False,True,False
T1_breakout,M3 + S03 + S09,3,−+−,0.6153,0.5382,0.5221,0.1639,False,True,False
T1_breakout,M3 + S03 + S10,3,−+−,0.562,0.555,0.5513,0.0989,False,True,True
